CHSI_State_Name,CHSI_County_Name,Population_Size,Population_Density,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,ALE,Health_Status,LBW,VLBW,Premature,Under_18,Over_40,Late_Care,Infant_Mortality,Unmarried,Brst_Cancer,Col_Cancer,CHD,Lung_Cancer,Suicide,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Ecol_Exp,Salm_Rpt,Salm_Exp,Shig_Rpt,Shig_Exp,FluB_Rpt,FluB_Exp,HepA_Rpt,HepA_Exp,HepB_Rpt,HepB_Exp,Meas_Rpt,Meas_Exp,Pert_Rpt,Pert_Exp,CRS_Rpt,CRS_Exp,Syphilis_Rpt,Syphilis_Exp,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,HPSA_Ind
Alabama,Russell,49326,77.0,18.6,26.3,60.1,12.2,1.4,56.1,42.1,0.3,0.6,2.1,72.1,25.4,10.3,2.6,14.7,6.2,0.9,24.2,12.9,41.6,29.6,25.9,111.8,75.4,12.3,11013.0,1111.0,1938.0,2738,2332,0.0,0.0,48.0,49.0,27.0,25.0,1.0,2.0,3.0,7.0,1.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,7.0,32.8,,28.9,,22.0,9.7,8785.0,2
Alabama,St. Clair,72330,114.0,13.1,24.2,63.7,11.0,1.1,90.3,8.2,0.4,0.3,1.3,74.9,25.2,8.2,1.8,12.5,4.9,1.3,14.4,9.3,23.3,20.0,19.5,167.4,78.8,13.3,14117.0,1135.0,3385.0,4123,3497,2.0,3.0,33.0,56.0,15.0,20.0,5.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,7.0,28.2,79.7,27.6,39.0,28.5,13.0,8534.0,1
Alabama,Shelby,171465,216.0,6.9,26.2,65.1,8.0,0.7,88.2,9.4,0.3,1.4,3.1,76.8,9.9,7.1,1.6,12.7,2.0,2.1,12.0,6.4,12.5,25.1,17.8,146.8,52.6,8.1,14846.0,2373.0,5133.0,9515,8223,1.0,9.0,40.0,56.0,8.0,19.0,1.0,5.0,22.0,9.0,1.0,5.0,0.0,0.0,0.0,19.0,0.0,0.0,4.0,5.0,18.9,78.3,20.8,26.7,21.0,4.8,13249.0,2
Alabama,Sumter,13819,15.0,26.4,28.2,57.6,11.5,2.7,24.9,74.7,0.1,0.1,1.4,73.5,19.8,11.4,2.4,18.5,8.6,1.5,29.7,14.4,63.1,24.3,17.8,147.3,57.1,9.9,2941.0,326.0,660.0,751,730,0.0,0.0,19.0,27.0,7.0,23.0,0.0,0.0,2.0,17.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,8.0,,,,,,11.8,3465.0,2
Alabama,Talladega,80457,109.0,16.8,24.9,61.7,12.0,1.4,67.5,31.4,0.2,0.4,1.1,73.3,24.6,11.4,2.1,16.6,6.9,0.8,22.1,10.0,42.2,26.0,20.1,154.1,63.6,9.6,16423.0,1723.0,4701.0,4547,3867,0.0,0.0,29.0,80.0,7.0,40.0,1.0,4.0,3.0,12.0,9.0,16.0,0.0,0.0,1.0,8.0,0.0,0.0,63.0,12.0,34.1,79.1,32.7,42.2,24.1,10.9,12378.0,2
Alabama,Tallapoosa,40717,57.0,16.0,23.6,59.8,14.6,2.0,72.9,26.3,0.2,0.2,0.9,73.9,21.5,10.6,2.2,16.3,6.5,1.2,13.5,7.9,41.0,30.8,19.5,177.4,65.7,15.1,8472.0,754.0,1816.0,2338,1906,0.0,2.0,26.0,27.0,16.0,8.0,4.0,2.0,0.0,6.0,3.0,4.0,1.0,0.0,0.0,12.0,0.0,0.0,22.0,2.0,32.1,79.3,23.2,,29.4,5.6,6488.0,2
Alabama,Tuscaloosa,168908,128.0,16.5,25.0,63.9,9.9,1.2,67.7,30.1,0.2,1.1,1.6,75.0,17.9,10.9,2.3,17.8,4.1,1.6,15.8,12.9,34.3,24.7,19.4,161.6,68.2,11.9,22290.0,2786.0,6263.0,9557,9241,6.0,5.0,123.0,80.0,83.0,50.0,1.0,0.0,1.0,15.0,6.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,7.0,10.0,27.1,79.0,25.3,29.7,23.8,7.9,23311.0,2
Alabama,Walker,70117,88.0,14.8,23.6,61.0,13.7,1.6,92.5,6.4,0.3,0.2,1.2,72.2,27.3,8.5,1.8,12.6,5.6,0.9,11.6,12.1,21.0,22.8,18.3,206.2,78.3,17.8,15989.0,1212.0,4106.0,4022,3280,0.0,4.0,57.0,49.0,8.0,25.0,0.0,4.0,1.0,11.0,1.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,34.9,79.3,30.5,35.0,33.8,11.5,10818.0,2
Alabama,Washington,17773,16.0,16.9,27.2,59.4,12.0,1.3,66.0,26.4,6.7,0.1,0.9,74.6,,8.7,1.8,16.4,6.1,1.2,21.5,9.8,33.6,26.3,16.6,182.9,58.5,10.2,3236.0,392.0,709.0,976,848,0.0,0.0,36.0,32.0,10.0,27.0,1.0,0.0,3.0,20.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,9.0,,,,,,10.5,3037.0,1
Alabama,Wilcox,12937,15.0,27.9,30.6,56.4,11.0,2.0,27.1,72.6,0.1,0.1,0.8,71.7,,11.1,2.3,17.3,10.9,1.1,30.3,11.3,68.1,35.0,22.1,143.1,44.6,,3147.0,307.0,558.0,679,638,0.0,1.0,3.0,23.0,1.0,8.0,0.0,0.0,0.0,9.0,3.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,5.0,,,,,,7.6,2960.0,1
Alabama,Winston,24498,40.0,16.9,22.8,62.2,13.7,1.4,98.3,0.6,0.4,0.1,1.9,73.5,25.5,7.8,1.7,11.6,6.3,0.9,10.4,7.3,17.4,17.5,16.7,197.2,70.9,13.7,6425.0,475.0,1190.0,1421,1156,1.0,2.0,17.0,46.0,1.0,22.0,0.0,2.0,2.0,5.0,5.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,,,28.0,,26.9,8.5,4592.0,1
Alaska,Aleutians East,2713,0.0,11.7,13.4,83.2,3.0,0.4,33.4,1.9,29.6,33.5,14.8,76.9,,3.6,,9.9,3.6,,17.7,,47.3,,,,,,525.0,100.0,,171,212,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,488.0,1
Alaska,Aleutians West,5382,1.0,7.3,14.0,83.3,2.6,0.1,48.7,3.8,18.7,26.8,12.0,76.9,,5.0,,8.2,2.2,2.9,18.9,,28.2,,,189.5,49.1,,897.0,177.0,,338,409,0.0,2.0,10.0,6.0,0.0,2.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,854.0,1
Alaska,Anchorage,275043,162.0,8.7,29.9,63.7,5.8,0.6,72.0,6.2,8.5,7.7,6.4,76.9,,6.3,1.1,10.1,2.9,3.0,15.0,5.9,32.2,21.6,15.0,116.6,56.3,15.8,16120.0,7950.0,,14238,20542,10.0,16.0,86.0,104.0,13.0,56.0,11.0,8.0,16.0,24.0,12.0,16.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,8.0,,,,,,,37239.0,2
Alaska,Bethel,17127,0.0,20.9,41.2,53.8,4.6,0.4,13.4,0.6,82.0,1.3,1.1,76.9,,5.1,1.1,14.3,4.5,2.4,29.8,12.9,43.4,,40.4,91.2,65.5,34.3,2456.0,893.0,,754,1236,0.0,2.0,4.0,19.0,0.0,50.0,15.0,2.0,11.0,25.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,,,,,,,4088.0,2
Alaska,Bristol Bay,1112,2.0,8.1,26.5,67.6,5.6,0.4,57.6,0.6,41.4,0.3,1.0,76.9,,,,7.5,3.8,4.3,12.6,,28.5,,,,,,80.0,57.0,,60,83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,153.0,2
Alaska,Denali,1881,0.0,6.6,22.4,73.0,4.4,0.3,89.6,1.3,4.7,2.3,2.8,76.9,,,,,,,30.4,,,,,,,,108.0,102.0,,107,140,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,276.0,1
Alaska,Dillingham,4926,0.0,18.1,36.8,56.6,6.1,0.5,23.5,0.5,71.3,0.5,2.5,76.9,,6.6,1.7,12.3,6.3,2.4,28.1,11.4,45.6,,42.5,116.9,60.9,21.8,624.0,218.0,,233,365,0.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1133.0,2
Alaska,Fairbanks North Star,87560,12.0,7.8,31.2,63.3,4.9,0.5,79.1,5.3,7.8,2.6,5.2,76.9,,5.5,1.0,9.4,2.8,2.2,20.4,6.9,23.7,24.7,17.7,137.0,56.0,14.7,4115.0,2590.0,,4461,6826,5.0,13.0,32.0,63.0,2.0,17.0,6.0,4.0,3.0,8.0,8.0,4.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,,,,,,,11681.0,2
Alaska,Haines,2272,1.0,11.4,21.3,67.0,10.3,1.5,87.5,0.3,9.6,0.7,1.4,76.9,,5.6,,8.2,2.5,4.5,24.9,,29.3,,,142.5,61.7,,178.0,129.0,,132,170,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,355.0,2
Alaska,Juneau,30987,11.0,7.3,26.7,66.2,6.3,0.8,75.3,1.1,12.2,5.6,3.6,76.9,,4.6,0.6,8.3,2.7,3.4,11.1,6.9,32.2,20.1,25.7,86.2,45.4,9.5,1354.0,962.0,,1677,2318,0.0,5.0,22.0,17.0,5.0,3.0,1.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,,,,,,,3926.0,2
Alaska,Kenai Peninsula,51960,3.0,9.9,27.4,63.6,8.3,0.6,87.5,0.6,7.7,1.3,2.7,76.9,,4.9,0.7,9.4,3.1,3.1,19.7,6.6,27.7,20.1,16.1,164.3,68.1,25.2,3781.0,2138.0,,2789,3933,21.0,5.0,16.0,43.0,2.0,20.0,6.0,5.0,10.0,8.0,10.0,8.0,0.0,0.0,63.0,20.0,0.0,0.0,0.0,3.0,,,,,,,8308.0,2
Alaska,Ketchikan Gateway,13262,11.0,8.1,27.5,63.8,7.7,1.0,74.1,1.0,15.8,5.3,2.9,76.9,,4.0,0.7,8.4,4.6,2.6,15.3,6.4,32.7,30.8,30.5,166.0,55.2,16.4,884.0,535.0,,710,972,1.0,1.0,18.0,20.0,0.0,4.0,5.0,0.0,32.0,6.0,4.0,3.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,,,,,,,1804.0,2
Alaska,Kodiak Island,13051,2.0,8.7,31.5,62.8,5.2,0.5,62.1,1.2,15.7,17.5,6.7,76.9,,6.3,1.4,10.6,2.8,3.6,22.7,6.9,26.1,30.9,30.3,124.8,51.2,10.1,1142.0,505.0,,662,953,1.0,4.0,39.0,15.0,2.0,6.0,3.0,0.0,10.0,8.0,7.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,,,,,,2491.0,2
Alaska,Lake and Peninsula,1570,0.0,16.6,34.1,59.0,6.4,0.4,23.4,0.0,71.5,0.8,1.3,76.9,,4.1,,9.9,9.6,2.7,24.3,,46.9,,,216.8,,,237.0,78.0,,77,125,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,395.0,1
Alaska,Matanuska-Susitna,76006,3.0,10.5,29.1,64.2,6.2,0.5,88.3,1.1,5.7,1.0,2.8,76.9,,5.6,0.9,9.7,3.6,3.3,24.0,5.4,28.9,29.6,26.0,138.9,50.4,19.4,5469.0,2514.0,,3994,5911,3.0,6.0,30.0,53.0,2.0,25.0,6.0,6.0,5.0,9.0,3.0,9.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,3.0,,,,,,,9561.0,2
Alaska,Nome,9328,0.0,17.4,37.5,56.6,5.2,0.7,20.0,0.5,75.7,1.1,1.1,76.9,,5.4,1.3,13.6,7.6,1.8,24.8,11.2,59.9,,40.8,135.6,80.4,63.8,1241.0,471.0,,435,693,0.0,1.0,39.0,9.0,2.0,9.0,7.0,1.0,16.0,10.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1795.0,1
Alaska,North Slope,6924,0.0,11.6,39.5,55.4,4.5,0.6,15.7,1.1,72.0,7.1,3.9,76.9,,5.2,1.4,12.7,7.3,1.6,25.5,9.5,58.1,,,137.7,101.9,35.7,796.0,350.0,,313,501,0.0,1.0,3.0,7.0,3.0,2.0,4.0,1.0,45.0,7.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,,,,,,,1202.0,1
Alaska,Northwest Arctic,7621,0.0,17.0,41.7,53.1,5.0,0.2,13.1,0.1,83.6,1.0,5.6,76.9,,6.1,1.2,13.0,7.3,2.1,26.9,11.0,61.1,,43.3,120.2,59.6,67.4,1028.0,368.0,,334,562,0.0,1.0,4.0,7.0,99.0,7.0,4.0,1.0,38.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1291.0,1
Alaska,Prince of Wales-Outer Ketchikan,5660,1.0,13.8,26.8,64.9,7.9,0.4,53.5,0.2,40.9,0.4,2.4,76.9,,5.1,0.7,8.5,5.4,2.8,29.2,9.4,41.8,,,151.8,34.1,15.9,575.0,334.0,,306,426,0.0,1.0,1.0,6.0,0.0,2.0,0.0,1.0,3.0,6.0,0.0,2.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,,,,,,,1176.0,1
Alaska,Sitka,8986,3.0,7.7,27.0,62.8,9.5,0.7,68.4,0.4,20.1,5.6,3.9,76.9,,3.8,0.5,8.3,2.2,2.5,18.4,6.6,31.2,,25.3,170.1,49.7,16.7,534.0,257.0,,484,682,0.0,3.0,8.0,10.0,3.0,4.0,1.0,0.0,8.0,5.0,1.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,,,,,,,1093.0,2
Alaska,Skagway-Hoonah-Angoon,3126,0.0,11.6,22.8,68.0,8.3,0.9,61.2,0.2,35.6,0.1,4.1,,,2.1,,9.3,3.9,3.5,24.6,,40.4,,,119.1,,,335.0,241.0,,178,238,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,598.0,1
Alaska,Southeast Fairbanks,6614,0.0,15.7,30.8,61.5,7.2,0.5,81.8,2.8,11.5,0.8,3.3,76.9,,5.3,0.9,8.4,2.8,5.7,37.5,5.8,24.7,,,151.8,43.0,33.1,503.0,336.0,,340,523,0.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,1306.0,1
Alaska,Valdez-Cordova,9899,0.0,9.1,27.4,65.8,6.2,0.6,76.8,0.5,14.6,4.2,2.4,76.9,,6.4,0.6,8.4,3.0,3.9,18.3,5.0,28.6,,,146.6,66.7,13.1,719.0,494.0,,532,754,0.0,3.0,14.0,11.0,5.0,4.0,0.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,,,,,,,1551.0,2
Alaska,Wade Hampton,7541,0.0,25.1,47.2,47.6,4.7,0.4,4.7,0.0,93.4,0.1,0.4,76.9,,5.9,1.0,14.7,7.3,2.2,34.8,10.3,58.9,,46.3,101.3,83.6,66.5,1066.0,525.0,,302,559,0.0,1.0,2.0,10.0,2.0,5.0,6.0,1.0,59.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,2244.0,2
Alaska,Wrangell-Petersburg,6245,1.0,8.9,27.0,62.2,9.5,1.3,75.7,0.2,16.2,2.2,2.7,76.9,,3.1,0.5,7.0,2.8,3.1,18.7,4.1,28.6,,24.1,140.5,61.9,18.0,569.0,293.0,,338,470,0.0,2.0,5.0,7.0,0.0,3.0,0.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,1015.0,2
Alaska,Yakutat,722,0.0,10.8,22.1,70.2,7.2,0.4,57.8,0.1,40.6,0.7,0.8,,,,,,,5.7,22.0,,46.0,,,,,,79.0,34.0,,41,54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,114.0,1
Alaska,Yukon-Koyukuk,6143,0.0,17.5,32.3,59.4,7.5,0.8,26.9,0.1,69.9,0.5,1.3,76.9,,4.3,0.4,9.7,6.4,3.2,31.0,6.5,54.2,,29.5,169.7,70.8,91.3,913.0,365.0,,311,478,0.0,1.0,11.0,7.0,5.0,7.0,1.0,1.0,0.0,7.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1300.0,1
Arizona,Apache,69343,6.0,27.5,36.8,53.5,8.8,0.9,22.2,0.6,76.1,0.3,4.6,73.9,15.4,6.7,1.1,11.6,6.0,2.8,34.8,8.1,65.5,18.8,11.4,121.8,16.7,22.2,13318.0,2313.0,1323.0,3344,4052,1.0,7.0,126.0,58.0,95.0,27.0,30.0,7.0,4.0,10.0,1.0,10.0,0.0,0.0,12.0,27.0,0.0,0.0,9.0,3.0,22.6,64.6,24.6,18.4,14.3,7.5,17218.0,2
Arizona,Cochise,126106,20.0,16.3,27.1,56.9,14.4,1.6,90.1,4.4,1.3,2.1,30.8,76.8,16.9,7.3,1.2,10.6,5.5,1.6,28.0,9.2,36.3,22.8,17.6,174.6,47.2,18.3,16637.0,2737.0,3232.0,6938,7031,1.0,7.0,44.0,68.0,26.0,65.0,5.0,4.0,27.0,14.0,11.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,14.0,22.8,72.7,23.8,26.0,20.2,9.1,23944.0,2
Arizona,Coconino,123866,7.0,15.6,29.0,63.3,7.0,0.7,66.1,1.3,29.9,1.2,11.6,78.5,10.8,7.7,1.0,12.8,5.0,2.5,18.1,5.6,45.0,25.9,13.9,114.8,33.1,19.2,11564.0,3544.0,2509.0,6647,7642,10.0,12.0,163.0,100.0,89.0,47.0,11.0,12.0,35.0,18.0,21.0,18.0,0.0,0.0,14.0,47.0,0.0,0.0,10.0,6.0,14.8,71.0,16.5,17.2,19.6,4.2,22678.0,2
Arizona,Gila,51663,11.0,17.1,25.4,53.7,18.7,2.2,83.5,0.7,14.6,0.6,16.3,75.2,19.0,7.3,1.0,14.1,9.4,1.7,30.6,8.9,51.2,33.9,20.5,144.3,51.2,21.7,7580.0,1276.0,1698.0,2899,2771,0.0,10.0,45.0,46.0,15.0,31.0,2.0,0.0,7.0,15.0,12.0,13.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,5.0,32.7,74.2,24.5,34.5,25.6,8.8,10361.0,2
Arizona,Graham,33073,7.0,20.5,30.1,57.2,11.1,1.6,80.4,2.2,16.3,0.7,27.8,76.8,15.7,6.6,1.2,11.3,6.7,1.1,26.9,6.5,38.5,17.5,25.8,149.6,37.1,13.9,4771.0,809.0,868.0,1752,1964,1.0,0.0,35.0,33.0,7.0,18.0,1.0,0.0,7.0,8.0,7.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,4.0,3.0,25.8,79.4,23.8,24.9,16.1,10.9,6343.0,1
Arizona,Greenlee,7521,4.0,11.2,30.0,58.8,9.9,1.3,96.2,0.8,1.9,0.5,46.4,76.8,,6.3,0.8,11.0,8.1,1.3,32.4,6.0,38.0,27.4,18.3,160.3,37.5,19.9,811.0,199.0,204.0,398,415,0.0,3.0,6.0,9.0,1.0,3.0,1.0,0.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,5.0,1082.0,1
Arizona,La Paz,20238,4.0,17.2,20.6,50.4,26.0,2.9,84.2,1.0,13.2,0.6,22.8,80.9,22.2,5.7,0.8,11.5,8.6,1.5,37.5,12.0,52.6,24.7,14.6,162.3,39.9,23.0,4520.0,521.0,586.0,1202,1068,0.0,2.0,21.0,26.0,13.0,15.0,2.0,2.0,21.0,22.0,4.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,26.6,83.4,22.0,,18.1,8.3,4885.0,1
Arizona,Maricopa,3635528,395.0,12.8,28.6,60.3,9.7,1.4,89.0,4.3,2.2,2.9,28.7,77.8,14.4,6.8,1.1,12.8,4.5,2.0,20.7,6.4,38.6,23.9,17.7,170.9,47.2,14.0,401456.0,74246.0,55889.0,195126,197150,72.0,99.0,1161.0,889.0,975.0,494.0,140.0,0.0,529.0,395.0,441.0,296.0,2.0,0.0,451.0,296.0,0.0,0.0,435.0,395.0,23.3,74.7,19.9,21.4,19.9,6.3,537647.0,2
Arizona,Mohave,187200,14.0,14.9,23.3,55.9,18.8,2.0,94.2,1.0,2.5,1.1,12.8,74.8,21.7,6.7,1.0,12.8,4.7,2.3,19.3,6.4,40.3,23.5,21.5,183.9,74.9,26.2,29449.0,3485.0,5833.0,10755,9923,3.0,5.0,41.0,80.0,14.0,50.0,28.0,0.0,20.0,15.0,25.0,20.0,0.0,0.0,244.0,20.0,0.0,0.0,2.0,10.0,27.9,77.6,25.0,30.6,29.4,7.5,31916.0,2
Arizona,Navajo,108432,11.0,21.4,33.9,55.1,10.1,0.9,48.5,1.1,48.8,0.4,8.7,74.8,16.5,7.9,1.1,13.8,6.3,2.3,32.2,8.0,52.0,18.2,12.5,140.6,31.0,26.2,17550.0,3140.0,2949.0,5446,6271,0.0,0.0,74.0,100.0,72.0,50.0,17.0,5.0,25.0,15.0,14.0,20.0,0.0,0.0,5.0,10.0,0.0,0.0,14.0,15.0,23.7,75.4,25.1,27.1,19.8,8.8,22206.0,2
Arizona,Pima,924786,101.0,14.3,26.0,59.6,12.5,1.9,88.7,3.4,3.6,2.6,31.6,77.3,13.7,7.4,1.1,12.2,4.9,2.1,28.5,7.0,42.5,22.7,18.2,146.7,47.2,16.2,99444.0,19949.0,18572.0,51475,52043,18.0,26.0,489.0,368.0,384.0,368.0,37.0,26.0,178.0,131.0,117.0,105.0,0.0,0.0,397.0,79.0,0.0,0.0,92.0,158.0,20.9,70.7,19.7,23.8,18.7,6.6,149746.0,2
Arizona,Pinal,229549,43.0,14.6,26.1,59.4,13.1,1.4,86.9,3.5,7.4,1.1,29.6,76.9,19.0,7.2,1.2,14.3,6.9,1.5,27.1,7.6,49.8,21.3,16.8,153.7,48.7,17.8,40746.0,4531.0,6954.0,12759,12869,5.0,12.0,121.0,111.0,119.0,105.0,10.0,6.0,33.0,23.0,31.0,23.0,0.0,0.0,13.0,12.0,0.0,0.0,2.0,23.0,26.9,73.8,26.7,28.3,21.8,10.6,33439.0,2
Arizona,Santa Cruz,42009,34.0,19.2,33.4,55.0,10.4,1.2,97.7,0.6,0.8,0.8,80.4,80.0,18.3,6.7,1.0,11.8,5.9,1.8,32.6,4.4,36.2,17.0,9.3,107.7,36.5,10.3,9488.0,1432.0,1058.0,2121,2334,0.0,0.0,57.0,39.0,78.0,21.0,2.0,0.0,117.0,10.0,6.0,8.0,0.0,0.0,2.0,8.0,0.0,0.0,4.0,4.0,36.9,66.8,20.0,20.4,18.1,7.0,11544.0,1
Arizona,Yavapai,198701,24.0,12.0,21.1,56.9,19.5,2.5,95.6,0.7,1.7,0.8,11.5,77.8,17.4,7.0,0.9,12.4,4.7,2.4,24.0,6.0,37.5,22.4,15.7,134.4,51.4,22.7,21679.0,3646.0,5592.0,11746,10856,5.0,5.0,68.0,81.0,10.0,16.0,7.0,5.0,9.0,27.0,14.0,11.0,0.0,0.0,466.0,32.0,0.0,0.0,1.0,5.0,23.4,69.3,16.0,28.5,21.9,5.7,28886.0,2
Arizona,Yuma,181277,33.0,18.0,30.8,51.8,15.6,1.8,93.0,2.7,1.9,1.4,54.6,80.9,19.1,5.7,1.1,10.3,5.5,1.6,36.6,6.8,39.4,19.3,11.5,106.2,39.1,7.7,37549.0,12082.0,6971.0,9471,9943,1.0,10.0,62.0,95.0,28.0,90.0,2.0,5.0,100.0,20.0,14.0,20.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,20.0,26.7,73.5,25.7,26.8,16.2,9.2,45336.0,1
Arkansas,Arkansas,20073,20.0,17.3,24.9,59.5,13.8,1.8,74.6,24.5,0.1,0.4,1.1,73.4,24.9,10.7,1.9,15.5,7.2,0.9,27.7,6.2,39.1,27.9,29.9,263.9,80.2,14.2,3754.0,765.0,494.0,1289,1095,0.0,2.0,55.0,35.0,9.0,12.0,2.0,0.0,5.0,15.0,4.0,6.0,0.0,0.0,166.0,12.0,0.0,0.0,21.0,8.0,35.1,79.3,30.7,,29.2,7.8,2858.0,2
Arkansas,Ashley,23178,25.0,17.8,25.9,60.2,12.0,1.9,71.3,27.8,0.1,0.3,3.8,72.6,18.5,9.0,1.5,13.8,9.2,0.6,20.8,10.3,37.7,31.0,20.1,276.2,75.2,13.5,4234.0,784.0,727.0,1468,1278,0.0,0.0,44.0,41.0,6.0,15.0,0.0,0.0,2.0,7.0,2.0,7.0,0.0,0.0,8.0,2.0,0.0,0.0,53.0,19.0,35.0,88.8,30.2,28.9,29.7,7.7,3783.0,2
Arkansas,Baxter,40330,73.0,13.7,18.8,54.8,22.8,3.6,98.0,0.3,0.5,0.4,1.0,77.0,17.8,6.8,1.3,11.7,4.6,1.3,26.8,7.1,29.5,24.8,23.2,156.9,71.0,24.5,6774.0,844.0,1854.0,2785,2153,2.0,2.0,25.0,31.0,6.0,10.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0,2.0,24.9,71.9,22.7,33.8,25.4,10.2,5191.0,2
Arkansas,Benton,186938,221.0,10.0,27.2,60.2,11.1,1.5,93.8,1.1,1.6,1.9,12.6,78.0,14.5,6.1,0.8,11.2,3.7,1.3,18.2,6.0,26.3,26.1,20.6,222.5,51.7,13.2,23612.0,2760.0,4491.0,11631,10422,4.0,5.0,46.0,75.0,6.0,15.0,0.0,5.0,14.0,10.0,9.0,10.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,5.0,22.3,77.4,21.5,25.4,21.4,5.8,22708.0,2
Arkansas,Boone,35793,61.0,15.3,23.5,59.4,14.9,2.1,97.7,0.3,0.7,0.4,1.5,76.9,17.6,7.4,1.0,10.3,4.2,1.1,18.4,6.8,23.7,20.7,21.8,221.1,67.4,13.8,5761.0,798.0,1385.0,2334,1938,1.0,2.0,27.0,22.0,1.0,7.0,0.0,2.0,1.0,5.0,2.0,3.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,2.0,31.4,77.9,23.7,30.4,25.1,6.7,5033.0,2
